storm_id,storm,conditioning,observation_timestamp,series_key,series,maximum_wind_ms,is_rapid_intensification,aggregation,smoothing_hours
EP112025,Kiko (2025),without_era5,2025-09-10T12:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.532350469999999,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T13:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T14:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T15:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T16:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T17:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T18:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T19:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T20:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T21:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T22:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-10T23:00:00+00:00,ibtracs_best_track,IBTrACS best track,15.43332,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T00:00:00+00:00,era5_max_wind,ERA5 10 m maximum,9.294077505286964,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T01:00:00+00:00,era5_max_wind,ERA5 10 m maximum,9.294077505286964,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T02:00:00+00:00,era5_max_wind,ERA5 10 m maximum,9.021471971569431,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T03:00:00+00:00,era5_max_wind,ERA5 10 m maximum,8.748866437851897,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T04:00:00+00:00,era5_max_wind,ERA5 10 m maximum,8.476260904134362,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T05:00:00+00:00,era5_max_wind,ERA5 10 m maximum,8.476260904134362,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T06:00:00+00:00,era5_max_wind,ERA5 10 m maximum,8.476260904134362,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T07:00:00+00:00,era5_max_wind,ERA5 10 m maximum,8.476260904134362,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T08:00:00+00:00,era5_max_wind,ERA5 10 m maximum,9.31034788252799,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T09:00:00+00:00,era5_max_wind,ERA5 10 m maximum,10.144434860921619,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T10:00:00+00:00,era5_max_wind,ERA5 10 m maximum,10.978521839315247,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T11:00:00+00:00,era5_max_wind,ERA5 10 m maximum,10.978521839315247,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T12:00:00+00:00,era5_max_wind,ERA5 10 m maximum,10.978521839315247,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T13:00:00+00:00,era5_max_wind,ERA5 10 m maximum,10.978521839315247,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T14:00:00+00:00,era5_max_wind,ERA5 10 m maximum,11.698939924918477,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T15:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.419358010521705,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T16:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.139776096124935,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T17:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.139776096124935,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T18:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.139776096124935,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T19:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.139776096124935,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T20:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.25956766491848,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T21:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.379359233712028,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T22:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.499150802505573,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-08-31T23:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.499150802505573,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T00:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.499150802505573,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T01:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.499150802505573,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T02:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.163947344215876,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T03:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.828743885926178,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T04:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.49354042763648,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T05:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.49354042763648,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T06:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.49354042763648,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T07:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.49354042763648,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T08:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.278632162127442,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T09:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.063723896618404,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T10:00:00+00:00,era5_max_wind,ERA5 10 m maximum,11.848815631109366,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T11:00:00+00:00,era5_max_wind,ERA5 10 m maximum,11.848815631109366,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T12:00:00+00:00,era5_max_wind,ERA5 10 m maximum,11.848815631109366,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T13:00:00+00:00,era5_max_wind,ERA5 10 m maximum,11.848815631109366,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T14:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.2868612573454,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T15:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.724906883581438,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T16:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.162952509817472,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T17:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.162952509817472,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T18:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.162952509817472,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T19:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.162952509817472,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T20:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.218217890005151,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T21:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.273483270192832,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T22:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.328748650380513,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-01T23:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.328748650380513,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T00:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.328748650380513,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T01:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.328748650380513,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T02:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.186601122240845,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T03:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.044453594101178,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T04:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.90230606596151,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T05:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.90230606596151,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T06:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.90230606596151,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T07:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.90230606596151,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T08:00:00+00:00,era5_max_wind,ERA5 10 m maximum,12.954231479279846,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T09:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.00615689259818,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T10:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.058082305916516,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T11:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.058082305916516,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T12:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.058082305916516,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T13:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.058082305916516,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T14:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.110392333979155,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T15:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.16270236204179,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T16:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.215012390104425,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T17:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.215012390104425,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T18:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.215012390104425,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T19:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.215012390104425,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T20:00:00+00:00,era5_max_wind,ERA5 10 m maximum,13.95248952079937,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-02T21:00:00+00:00,era5_max_wind,ERA5 10 m maximum,14.689966651494316,True,hourly mean,3
